plume_id,plume_latitude,plume_longitude,datetime,ipcc_sector,gas,cmf_type,plume_bounds,instrument,published_at,plume_png_object,plume_tif_object,rgb_png_object,rgb_tif_object,emission_auto,emission_uncertainty_auto,wind_speed_avg_auto,wind_speed_std_auto,wind_direction_avg_auto,wind_direction_std_auto,wind_source_auto,platform,provider,plume_tif,plume_png,rgb_tif,rgb_png
GAO20211102t161420p0000-C,29.251845,-89.054422,2021-11-02T16:14:20Z,Oil & Gas (1B2),CH4,mf,"[-89.05939664248741, 29.24751036173661, -89.05106793520096, 29.254745587956176]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,1178.952524,906.3049237,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211102t161420p0000-C_l3a-ch4-mf-v1_plume.tif,GAO20211102t161420p0000-C_l3a-ch4-mf-v1_plume.png,GAO20211102t161420p0000-C_l3a-ch4-mf-v1_rgb.tif,GAO20211102t161420p0000-C_l3a-ch4-mf-v1_rgb.png
GAO20211102t161420p0000-D,29.251343,-89.053509,2021-11-02T16:14:20Z,Oil & Gas (1B2),CH4,mf,"[-89.05805615365627, 29.24775473467159, -89.0497274363899, 29.25498995227916]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,99.49965705,56.77433038,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211102t161420p0000-D_l3a-ch4-mf-v1_plume.tif,GAO20211102t161420p0000-D_l3a-ch4-mf-v1_plume.png,GAO20211102t161420p0000-D_l3a-ch4-mf-v1_rgb.tif,GAO20211102t161420p0000-D_l3a-ch4-mf-v1_rgb.png
GAO20211102t161420p0000-E,29.253491,-89.044912,2021-11-02T16:14:20Z,Oil & Gas (1B2),CH4,mf,"[-89.04890837834759, 29.249850567419664, -89.04061561246456, 29.257117183348022]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,956.2227272,699.7415981,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211102t161420p0000-E_l3a-ch4-mf-v1_plume.tif,GAO20211102t161420p0000-E_l3a-ch4-mf-v1_plume.png,GAO20211102t161420p0000-E_l3a-ch4-mf-v1_rgb.tif,GAO20211102t161420p0000-E_l3a-ch4-mf-v1_rgb.png
GAO20211102t161705p0000-A,29.249849,-89.06083,2021-11-02T16:17:05Z,Oil & Gas (1B2),CH4,mf,"[-89.06566112201105, 29.24454022213836, -89.05733271402949, 29.251806854561345]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,152.1174113,63.66188867,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211102t161705p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20211102t161705p0000-A_l3a-ch4-mf-v1_plume.png,GAO20211102t161705p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20211102t161705p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20211102t161705p0000-B,29.240697,-89.076385,2021-11-02T16:17:05Z,Oil & Gas (1B2),CH4,mf,"[-89.0873501647524, 29.22593449197623, -89.06665754722037, 29.24399137096395]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,3672.909823,2110.280759,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211102t161705p0000-B_l3a-ch4-mf-v1_plume.tif,GAO20211102t161705p0000-B_l3a-ch4-mf-v1_plume.png,GAO20211102t161705p0000-B_l3a-ch4-mf-v1_rgb.tif,GAO20211102t161705p0000-B_l3a-ch4-mf-v1_rgb.png
GAO20211102t162013p0000-A,29.23813,-89.075476,2021-11-02T16:20:13Z,Oil & Gas (1B2),CH4,mf,"[-89.08064618985722, 29.235547240832034, -89.07235434533736, 29.242814065115084]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,321.1465075,64.95803899,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211102t162013p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20211102t162013p0000-A_l3a-ch4-mf-v1_plume.png,GAO20211102t162013p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20211102t162013p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20211102t162013p0000-B,29.24076054,-89.07661948,2021-11-02T16:20:13Z,Oil & Gas (1B2),CH4,mf,"[-89.08118757881037, 29.235531459105932, -89.07289562736881, 29.24276692079719]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,929.0903963,275.2779018,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211102t162013p0000-B_l3a-ch4-mf-v1_plume.tif,GAO20211102t162013p0000-B_l3a-ch4-mf-v1_plume.png,GAO20211102t162013p0000-B_l3a-ch4-mf-v1_rgb.tif,GAO20211102t162013p0000-B_l3a-ch4-mf-v1_rgb.png
GAO20211102t162013p0000-C,29.24827,-89.086625,2021-11-02T16:20:13Z,Oil & Gas (1B2),CH4,mf,"[-89.09113076246706, 29.244594212326717, -89.08280206037152, 29.25182964025715]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,1655.01319,395.1058574,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211102t162013p0000-C_l3a-ch4-mf-v1_plume.tif,GAO20211102t162013p0000-C_l3a-ch4-mf-v1_plume.png,GAO20211102t162013p0000-C_l3a-ch4-mf-v1_rgb.tif,GAO20211102t162013p0000-C_l3a-ch4-mf-v1_rgb.png
GAO20211102t162013p0000-D,29.264338,-89.082589,2021-11-02T16:20:13Z,Oil & Gas (1B2),CH4,mf,"[-89.08829471080487, 29.256564067046334, -89.07769324641245, 29.26578133383665]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,831.5592032,332.8048827,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211102t162013p0000-D_l3a-ch4-mf-v1_plume.tif,GAO20211102t162013p0000-D_l3a-ch4-mf-v1_plume.png,GAO20211102t162013p0000-D_l3a-ch4-mf-v1_rgb.tif,GAO20211102t162013p0000-D_l3a-ch4-mf-v1_rgb.png
GAO20211102t163428p0000-A,29.12678385,-89.32284888,2021-11-02T16:34:28Z,Oil & Gas (1B2),CH4,mf,"[-89.32776012221063, 29.122565760789847, -89.31947561863595, 29.12977122405694]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,71.99236898,30.12585675,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211102t163428p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20211102t163428p0000-A_l3a-ch4-mf-v1_plume.png,GAO20211102t163428p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20211102t163428p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20211102t163750p0000-A,29.132365,-89.388829,2021-11-02T16:37:50Z,Oil & Gas (1B2),CH4,mf,"[-89.39477100729164, 29.127101140688115, -89.3864855851747, 29.13433855087839]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,1145.962677,692.8896978,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211102t163750p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20211102t163750p0000-A_l3a-ch4-mf-v1_plume.png,GAO20211102t163750p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20211102t163750p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20211102t170930p0000-A,29.362911,-89.769874,2021-11-02T17:09:30Z,Oil & Gas (1B2),CH4,mf,"[-89.77451536638533, 29.359091627435323, -89.76631735104418, 29.366267946545367]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,1485.262922,434.2633013,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211102t170930p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20211102t170930p0000-A_l3a-ch4-mf-v1_plume.png,GAO20211102t170930p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20211102t170930p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20211102t171215p0000-A,29.36288831,-89.76987123,2021-11-02T17:12:15Z,Oil & Gas (1B2),CH4,mf,"[-89.7751883929046, 29.358317945998248, -89.76691810060242, 29.36552583544708]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,570.0701343,299.3163968,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211102t171215p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20211102t171215p0000-A_l3a-ch4-mf-v1_plume.png,GAO20211102t171215p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20211102t171215p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20211102t172154p0000-A,29.363401,-89.77003,2021-11-02T17:21:54Z,Oil & Gas (1B2),CH4,mf,"[-89.77427360290667, 29.359905514490556, -89.76600318801998, 29.367113398414297]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,2437.836718,545.0678193,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211102t172154p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20211102t172154p0000-A_l3a-ch4-mf-v1_plume.png,GAO20211102t172154p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20211102t172154p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20211102t172508p0000-A,29.374246,-89.773347,2021-11-02T17:25:08Z,Oil & Gas (1B2),CH4,mf,"[-89.77792580058154, 29.36977852282424, -89.76961855520626, 29.37698632832568]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,155.0023674,38.01101222,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211102t172508p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20211102t172508p0000-A_l3a-ch4-mf-v1_plume.png,GAO20211102t172508p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20211102t172508p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20211102t172730p0000-A,29.374246,-89.773347,2021-11-02T17:27:30Z,Oil & Gas (1B2),CH4,mf,"[-89.77831888865678, 29.369882719921222, -89.77001163253661, 29.37709052736912]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,96.6730562,21.63349203,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211102t172730p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20211102t172730p0000-A_l3a-ch4-mf-v1_plume.png,GAO20211102t172730p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20211102t172730p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20211102t174032p0000-A,29.42016621,-89.50234356,2021-11-02T17:40:32Z,Oil & Gas (1B2),CH4,mf,"[-89.50683532305328, 29.41586945452774, -89.49859836310706, 29.42304423423863]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,1129.866038,436.2988729,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211102t174032p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20211102t174032p0000-A_l3a-ch4-mf-v1_plume.png,GAO20211102t174032p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20211102t174032p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20211102t174458p0000-A,29.452738,-89.403615,2021-11-02T17:44:58Z,Oil & Gas (1B2),CH4,mf,"[-89.40986873793754, 29.444529879127128, -89.3983054290251, 29.454630543942876]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,1799.611292,609.0904513,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211102t174458p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20211102t174458p0000-A_l3a-ch4-mf-v1_plume.png,GAO20211102t174458p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20211102t174458p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20211102t175335p0000-A,29.574596,-89.452683,2021-11-02T17:53:35Z,Oil & Gas (1B2),CH4,mf,"[-89.45723887360361, 29.571112598516184, -89.44891732114704, 29.578318492576596]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,2730.752948,1014.514592,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211102t175335p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20211102t175335p0000-A_l3a-ch4-mf-v1_plume.png,GAO20211102t175335p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20211102t175335p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20211102t175646p0000-A,29.5304,-89.486262,2021-11-02T17:56:46Z,Oil & Gas (1B2),CH4,mf,"[-89.49130974188944, 29.526448091811947, -89.48295524251971, 29.533717316916217]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,1639.22958,1260.776097,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211102t175646p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20211102t175646p0000-A_l3a-ch4-mf-v1_plume.png,GAO20211102t175646p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20211102t175646p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20211102t181313p0000-A,29.57067398,-89.512216,2021-11-02T18:13:13Z,Oil & Gas (1B2),CH4,mf,"[-89.52316455007389, 29.562162008229727, -89.50916277315332, 29.57430884610788]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,3157.747352,650.1158225,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211102t181313p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20211102t181313p0000-A_l3a-ch4-mf-v1_plume.png,GAO20211102t181313p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20211102t181313p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20220506t174405p0000-A,30.084048,-90.916151,2022-05-06T17:44:05Z,Other,CH4,mf,"[-90.9189010054254, 30.081621175495105, -90.91067536166396, 30.088738669666355]",GAO,2023-05-14T20:34:52Z,NA,NA,NA,NA,542.7524258,243.2099558,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20220506t174405p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20220506t174405p0000-A_l3a-ch4-mf-v1_plume.png,GAO20220506t174405p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20220506t174405p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20220506t174405p0000-B,30.081087,-90.916436,2022-05-06T17:44:05Z,Other,CH4,mf,"[-90.9196416489898, 30.077432883282167, -90.91134344961772, 30.084644952835195]",GAO,2023-05-14T20:34:52Z,NA,NA,NA,NA,611.9020014,341.950597,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20220506t174405p0000-B_l3a-ch4-mf-v1_plume.tif,GAO20220506t174405p0000-B_l3a-ch4-mf-v1_plume.png,GAO20220506t174405p0000-B_l3a-ch4-mf-v1_rgb.tif,GAO20220506t174405p0000-B_l3a-ch4-mf-v1_rgb.png
GAO20220506t174836p0000-A,30.084047,-90.916136,2022-05-06T17:48:36Z,Other,CH4,mf,"[-90.91884957032654, 30.080609951297433, -90.91062401009907, 30.087727445961264]",GAO,2023-05-14T20:34:52Z,NA,NA,NA,NA,1041.722278,403.3477498,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20220506t174836p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20220506t174836p0000-A_l3a-ch4-mf-v1_plume.png,GAO20220506t174836p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20220506t174836p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20220506t174836p0000-B,30.081097,-90.916427,2022-05-06T17:48:36Z,Other,CH4,mf,"[-90.919470754185, 30.076924971603095, -90.91117259765528, 30.08413704095325]",GAO,2023-05-14T20:34:52Z,NA,NA,NA,NA,752.0733021,276.5551907,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20220506t174836p0000-B_l3a-ch4-mf-v1_plume.tif,GAO20220506t174836p0000-B_l3a-ch4-mf-v1_plume.png,GAO20220506t174836p0000-B_l3a-ch4-mf-v1_rgb.tif,GAO20220506t174836p0000-B_l3a-ch4-mf-v1_rgb.png
GAO20220506t182728p0000-A,30.177304,-91.083994,2022-05-06T18:27:28Z,Oil & Gas (1B2),CH4,mf,"[-91.08774502227735, 30.173328956504402, -91.07951122622917, 30.180446889077217]",GAO,2023-05-14T20:34:52Z,NA,NA,NA,NA,662.1038955,76.81480203,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20220506t182728p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20220506t182728p0000-A_l3a-ch4-mf-v1_plume.png,GAO20220506t182728p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20220506t182728p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20220506t183449p0000-B,30.196919,-91.101229,2022-05-06T18:34:49Z,Oil & Gas (1B2),CH4,mf,"[-91.10492080999158, 30.193060580321543, -91.0966123382049, 30.200210132710243]",GAO,2023-05-14T20:34:52Z,NA,NA,NA,NA,375.2284329,73.28004462,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20220506t183449p0000-B_l3a-ch4-mf-v1_plume.tif,GAO20220506t183449p0000-B_l3a-ch4-mf-v1_plume.png,GAO20220506t183449p0000-B_l3a-ch4-mf-v1_rgb.tif,GAO20220506t183449p0000-B_l3a-ch4-mf-v1_rgb.png
GAO20220506t183449p0000-C,30.097801,-90.957107,2022-05-06T18:34:49Z,Other,CH4,mf,"[-90.95892256813619, 30.093458473888916, -90.95073210573742, 30.100576172122878]",GAO,2023-05-14T20:34:52Z,NA,NA,NA,NA,1675.535458,300.6599029,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20220506t183449p0000-C_l3a-ch4-mf-v1_plume.tif,GAO20220506t183449p0000-C_l3a-ch4-mf-v1_plume.png,GAO20220506t183449p0000-C_l3a-ch4-mf-v1_rgb.tif,GAO20220506t183449p0000-C_l3a-ch4-mf-v1_rgb.png
GAO20220506t184839p0000-A,30.097715,-90.956883,2022-05-06T18:48:39Z,Other,CH4,mf,"[-90.9598981308189, 30.093694748270895, -90.95167134672249, 30.10081235997204]",GAO,2023-05-14T20:34:52Z,NA,NA,NA,NA,2126.951695,246.9910504,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20220506t184839p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20220506t184839p0000-A_l3a-ch4-mf-v1_plume.png,GAO20220506t184839p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20220506t184839p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20220506t185853p0000-A,30.081052,-90.916445,2022-05-06T18:58:53Z,Other,CH4,mf,"[-90.91971170115806, 30.07755963169231, -90.91137699084742, 30.084771791792722]",GAO,2023-05-14T20:34:52Z,NA,NA,NA,NA,1241.076708,251.9831458,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20220506t185853p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20220506t185853p0000-A_l3a-ch4-mf-v1_plume.png,GAO20220506t185853p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20220506t185853p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20220506t185853p0000-B,30.084188,-90.915361,2022-05-06T18:58:53Z,Other,CH4,mf,"[-90.91825382935475, 30.079558015796295, -90.90995545829271, 30.086770079610876]",GAO,2023-05-14T20:34:52Z,NA,NA,NA,NA,2010.466849,569.3425397,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20220506t185853p0000-B_l3a-ch4-mf-v1_plume.tif,GAO20220506t185853p0000-B_l3a-ch4-mf-v1_plume.png,GAO20220506t185853p0000-B_l3a-ch4-mf-v1_rgb.tif,GAO20220506t185853p0000-B_l3a-ch4-mf-v1_rgb.png
GAO20220506t193353p0000-A,30.084062,-90.916237,2022-05-06T19:33:53Z,Other,CH4,mf,"[-90.91870704138054, 30.08048130666863, -90.91051778569293, 30.087598890326213]",GAO,2023-05-14T20:34:52Z,NA,NA,NA,NA,1771.870896,326.3492245,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20220506t193353p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20220506t193353p0000-A_l3a-ch4-mf-v1_plume.png,GAO20220506t193353p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20220506t193353p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20220506t193353p0000-B,30.081085,-90.916455,2022-05-06T19:33:53Z,Other,CH4,mf,"[-90.91986017863518, 30.0774041065753, -90.91152548077379, 30.084616267241966]",GAO,2023-05-14T20:34:52Z,NA,NA,NA,NA,902.4036582,227.633798,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20220506t193353p0000-B_l3a-ch4-mf-v1_plume.tif,GAO20220506t193353p0000-B_l3a-ch4-mf-v1_plume.png,GAO20220506t193353p0000-B_l3a-ch4-mf-v1_rgb.tif,GAO20220506t193353p0000-B_l3a-ch4-mf-v1_rgb.png
GAO20220506t195745p0000-A,29.931254,-90.253337,2022-05-06T19:57:45Z,Oil & Gas (1B2),CH4,mf,"[-90.25488704458802, 29.92739916148884, -90.24413363009513, 29.936718260744044]",GAO,2023-05-14T20:34:52Z,NA,NA,NA,NA,1464.248314,298.7107886,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20220506t195745p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20220506t195745p0000-A_l3a-ch4-mf-v1_plume.png,GAO20220506t195745p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20220506t195745p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20220506t200303p0000-A,29.931278,-90.253223,2022-05-06T20:03:03Z,Oil & Gas (1B2),CH4,mf,"[-90.2558559155062, 29.92789150416387, -90.24760935138151, 29.935038165193614]",GAO,2023-05-14T20:34:52Z,NA,NA,NA,NA,1913.053893,301.0961061,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20220506t200303p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20220506t200303p0000-A_l3a-ch4-mf-v1_plume.png,GAO20220506t200303p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20220506t200303p0000-A_l3a-ch4-mf-v1_rgb.png
ang20220604t155809-A,29.931215,-90.253519,2022-06-04T15:58:09Z,Oil & Gas (1B2),CH4,mf,"[-90.26034001868342, 29.92487861951724, -90.24832358984814, 29.935338349432424]",ang,2023-05-14T20:34:52Z,NA,NA,NA,NA,2731.060742,580.380429,NA,NA,NA,NA,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20220604t155809-A_l3a-ch4-mf-v1_plume.tif,ang20220604t155809-A_l3a-ch4-mf-v1_plume.png,ang20220604t155809-A_l3a-ch4-mf-v1_rgb.tif,ang20220604t155809-A_l3a-ch4-mf-v1_rgb.png
ang20220604t204825-A,29.378471,-94.9002,2022-06-04T20:48:25Z,Oil & Gas (1B2),CH4,mf,"[-94.90596145258108, 29.373191238220862, -94.89400699269603, 29.38360834040185]",ang,2023-05-14T20:34:52Z,NA,NA,NA,NA,519.4286203,295.9379519,NA,NA,NA,NA,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20220604t204825-A_l3a-ch4-mf-v1_plume.tif,ang20220604t204825-A_l3a-ch4-mf-v1_plume.png,ang20220604t204825-A_l3a-ch4-mf-v1_rgb.tif,ang20220604t204825-A_l3a-ch4-mf-v1_rgb.png
ang20220609t195831-A,29.363055,-94.926404,2022-06-09T19:58:31Z,Oil & Gas (1B2),CH4,mf,"[-94.93272757099568, 29.358679761676168, -94.92077480126447, 29.369142763864005]",ang,2023-05-14T20:34:52Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20220609t195831-A_l3a-ch4-mf-v1_plume.tif,ang20220609t195831-A_l3a-ch4-mf-v1_plume.png,ang20220609t195831-A_l3a-ch4-mf-v1_rgb.tif,ang20220609t195831-A_l3a-ch4-mf-v1_rgb.png
ang20220610t185107-A,29.755801,-95.016363,2022-06-10T18:51:07Z,Oil & Gas (1B2),CH4,mf,"[-95.02229231452237, 29.750814881100915, -95.01024148526177, 29.761230882635015]",ang,2023-05-14T20:34:52Z,NA,NA,NA,NA,370.085047,142.1096772,NA,NA,NA,NA,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20220610t185107-A_l3a-ch4-mf-v1_plume.tif,ang20220610t185107-A_l3a-ch4-mf-v1_plume.png,ang20220610t185107-A_l3a-ch4-mf-v1_rgb.tif,ang20220610t185107-A_l3a-ch4-mf-v1_rgb.png
ang20220610t185843-A,29.721899,-95.176688,2022-06-10T18:58:43Z,Oil & Gas (1B2),CH4,mf,"[-95.18158712271827, 29.718873108785292, -95.16954110919599, 29.729288264661836]",ang,2023-05-14T20:34:52Z,NA,NA,NA,NA,886.5070339,316.2252374,NA,NA,NA,NA,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20220610t185843-A_l3a-ch4-mf-v1_plume.tif,ang20220610t185843-A_l3a-ch4-mf-v1_plume.png,ang20220610t185843-A_l3a-ch4-mf-v1_rgb.tif,ang20220610t185843-A_l3a-ch4-mf-v1_rgb.png
ang20220610t190648-A,29.705767,-95.056641,2022-06-10T19:06:48Z,Oil & Gas (1B2),CH4,mf,"[-95.06160606589349, 29.701161434252946, -95.0495612335732, 29.711623289297773]",ang,2023-05-14T20:34:52Z,NA,NA,NA,NA,786.3460361,396.1623432,NA,NA,NA,NA,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20220610t190648-A_l3a-ch4-mf-v1_plume.tif,ang20220610t190648-A_l3a-ch4-mf-v1_plume.png,ang20220610t190648-A_l3a-ch4-mf-v1_rgb.tif,ang20220610t190648-A_l3a-ch4-mf-v1_rgb.png
ang20220610t192115-A,29.622533,-95.044707,2022-06-10T19:21:15Z,Other,CH4,mf,"[-95.05148270302561, 29.617961331321492, -95.03944782743304, 29.628377304547115]",ang,2023-05-14T20:34:52Z,NA,NA,NA,NA,374.5279095,214.0651741,NA,NA,NA,NA,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20220610t192115-A_l3a-ch4-mf-v1_plume.tif,ang20220610t192115-A_l3a-ch4-mf-v1_plume.png,ang20220610t192115-A_l3a-ch4-mf-v1_rgb.tif,ang20220610t192115-A_l3a-ch4-mf-v1_rgb.png
ang20220613t205443-A,30.053349,-93.758157,2022-06-13T20:54:43Z,Other,CH4,mfm,"[-93.7641022521427, 30.048555110524795, -93.7521691379607, 30.058883891851156]",ang,2023-05-14T20:34:52Z,NA,NA,NA,NA,1268.709187,364.925775,NA,NA,NA,NA,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20220613t205443-A_l3a-ch4-mf-v1_plume.tif,ang20220613t205443-A_l3a-ch4-mf-v1_plume.png,ang20220613t205443-A_l3a-ch4-mf-v1_rgb.tif,ang20220613t205443-A_l3a-ch4-mf-v1_rgb.png
ang20220613t212058-A,29.769907,-93.339521,2022-06-13T21:20:58Z,Oil & Gas (1B2),CH4,mf,"[-93.34478710840268, 29.7650509503412, -93.33299265891121, 29.775334723810918]",ang,2023-05-14T20:34:52Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20220613t212058-A_l3a-ch4-mf-v1_plume.tif,ang20220613t212058-A_l3a-ch4-mf-v1_plume.png,ang20220613t212058-A_l3a-ch4-mf-v1_rgb.tif,ang20220613t212058-A_l3a-ch4-mf-v1_rgb.png
